StarID,RA,Dec,Spectrum
13929,4.26121085,-30.55646626,K2III       
13930,4.2614833,-56.52234364,G0/G1V      
13931,4.26176902,20.81988309,G4V         
13932,4.26195766,-8.63701822,K0          
13933,4.26237586,-3.52849623,A2          
13934,4.26248478,45.39429997,G5          
13935,4.26250793,-45.96922234,G8/K0V      
13936,4.26267417,31.39736408,A           
13937,4.26283734,15.40074874,F5Vvar      
13938,4.26285894,-23.23780477,A1V         
13939,4.26301779,-18.64048136,K0III       
13940,4.26415736,-55.64628483,K3III       
13941,4.26435858,-22.15133325,A3V         
13942,4.2646544,-9.95996272,A0          
13943,4.26547915,31.6931937,F8          
13944,4.26559325,-53.31077121,K5V         
13945,4.26564714,-31.98818743,F7V         
13946,4.26612713,-24.50595733,G8/K0V      
13947,4.26624366,59.94090747,B8          
13948,4.26626371,-24.00830177,F2/F3V      
13949,4.26637603,-84.18134794,K0/K1III    
13950,4.26706221,0.45395118,A0          
13951,4.26708095,-51.48709578,F4III       
13952,4.26718798,-35.26569925,F5V         
13953,4.26725658,30.0359028,G0          
13954,4.26773666,7.56127532,F8          
13955,4.26774299,-14.93025087,K0III       
13956,4.26831891,-39.6199373,A0Vn...     
13957,4.26848881,0.59778013,G5          
13958,4.26919165,-42.62599804,F2V         
13959,4.26938275,-22.56208068,K1/K2III    
13960,4.2696126,34.8688144,A3          
13961,4.26996157,-58.30102556,M1III       
13962,4.27034774,-30.86538628,G3V         
13963,4.27046082,1.24076823,G5          
13964,4.27064595,-8.20040226,K0          
13965,4.27072877,-75.34426338,Fm...       
13966,4.27126309,7.15957076,G0          
13967,4.27184038,8.72019341,K7V         
13968,4.27187282,-17.87494127,K0III       
13969,4.27216686,36.73414739,F8          
13970,4.27247854,-60.94854291,Ap EuCr(Sr) 
13971,4.27395058,-68.78752345,K5III       
13972,4.27420141,-36.50235732,G0V         
13973,4.27474542,-59.30174841,K2IV        
13974,4.27475285,-13.18427826,K0III       
13975,4.27476369,-38.88413495,A3V         
13976,4.27479648,-23.53390626,K0III       
13977,4.27507696,-0.57238523,G0          
13978,4.27574219,36.50237672,K2          
13979,4.27589378,-45.39119377,F7V         
13980,4.27594854,-6.72758079,G5          
13981,4.27605664,-65.91141567,A1V         
13982,4.27648294,-2.37653946,A0          
13983,4.27665813,-10.08583606,A2          
13984,4.27688688,-44.40971333,F7V         
13985,4.27729077,-47.09652772,K3III       
13986,4.27750158,40.02640433,K0          
13987,4.27758391,-64.31565296,F0III       
13988,4.27759839,-51.60181092,K2III       
13989,4.27822022,26.35797871,K3III       
13990,4.27825559,-12.55691853, 
13991,4.27864029,53.61180318,A2Vn        
13992,4.27916969,46.77815625,B9          
13993,4.27923112,-1.14363414,K0          
13994,4.27932753,-82.99702037,F0V         
13995,4.27934946,-66.68005635,K3III       
13996,4.27951131,-69.72686806,G8III       
13997,4.27955942,66.91068077,M0          
13998,4.28019547,16.21444641,K1III       
13999,4.28039248,-65.62980802,G8III       
14000,4.28045762,-71.99790629,G8III/IV    
14001,4.28118327,60.3321782,A2          
14002,4.28131484,-48.51576861,F0V         
14003,4.28154112,61.85004125,B5Vn        
14004,4.28175956,57.24120415,M0          
14005,4.28191641,4.54268757,F8          
14006,4.2823189,-28.89380625,A2m...      
14007,4.28292191,70.68484251,K0          
14008,4.28367239,19.67593542,F5          
14009,4.28384148,-40.79907627,M0          
14010,4.28417928,6.34746351,F2          
14011,4.28522185,22.67341977,K5          
14012,4.28557562,57.86047655,K1III       
14013,4.28601019,-17.44903134,F6V         
14014,4.28650483,5.02460682,F2          
14015,4.28675238,50.86582442,K2          
14016,4.28742578,-38.8441683,A2/A3V      
14017,4.28769059,20.57874033,A3m         
14018,4.28787982,46.2305569,B7          
14019,4.28802393,46.69671043,K2          
14020,4.28816569,2.52972303,G5          
14021,4.28819223,-63.09591756,G6V         
14022,4.28867529,-6.47215975,G8III:      
14023,4.28871334,20.51258343,K2          
14024,4.28882573,46.21767795,A2          
14025,4.28889922,-30.45432259,M0/M1III    
14026,4.28891916,61.79695458,K0          
14027,4.28892771,-36.85030751,G8/K0V      
14028,4.28919327,57.1782857,Ap Sr       
14029,4.28926751,-19.52418448,F2V         
14030,4.28980547,72.43074663,A0          
14031,4.28981916,62.58934907,F7V         
14032,4.290539,-13.47931173,A1m...      
14033,4.29096939,16.5906276,F2V         
14034,4.29101345,23.46915884,K3:         
14035,4.29321691,-52.48369712,K1III       
14036,4.2939363,-21.25016281,K1II        
14037,4.29393868,19.5609536,K0          
14038,4.29413127,16.94791093,G8V         
14039,4.29451813,-63.25549171,B+...       
14040,4.2946348,34.05117582,A0          
14041,4.29469932,59.10872654,F5          
14042,4.2952739,13.83648571,G5          
14043,4.29537114,-65.71002906,F6/F7V      
14044,4.2955403,62.34662735,M2.5        
14045,4.2958492,-5.14672089,G0          
14046,4.29586702,-57.30814812,K4III       
14047,4.29630421,-16.73297383,K0III       
14048,4.29712856,-63.9097293,K3III       
14049,4.29742331,-34.18655204,F0V         
14050,4.29742821,67.08870187,B8          
14051,4.29757573,22.35410201,F5IV        
14052,4.29773507,80.53576106,K0          
14053,4.29793449,54.47001061,K5          
14054,4.29820913,17.39934365,G0V         
14055,4.29822737,-33.79833145,B9V         
14056,4.29846566,-36.09268007,K3III       
14057,4.29880836,58.79076522,A0          
14058,4.29954371,-38.42889449,K2V         
14059,4.29976256,-56.18645712,K3III       
14060,4.29976911,-48.39590994,A0V         
14061,4.29977129,-80.21418106,K2/K3III+.. 
14062,4.30002672,-45.6511958,G2/G3V      
14063,4.3003334,43.68427955,B9          
14064,4.30049108,18.25688078,G5V         
14065,4.30050752,-17.06385434,A1V         
14066,4.30178461,-24.06030574,F5V         
14067,4.30215975,9.72835566,K0          
14068,4.30224796,42.14124624,B9V         
14069,4.30275148,48.08701036,A0          
14070,4.30283611,24.91106437,K0          
14071,4.30306213,61.91256335,B9          
14072,4.30314122,48.71994149,F5          
14073,4.30395071,-14.6387835,K0III       
14074,4.30404087,22.80690372,F5          
14075,4.30404874,50.29563944,A2V         
14076,4.30406769,32.39060424,A5          
14077,4.3041627,0.22737577,G0          
14078,4.30424016,-52.90248623,F5V         
14079,4.304465,-20.71530624,M4III       
14080,4.30505306,-38.18170973,G0V         
14081,4.30515319,-2.40191028,A0          
14082,4.30516347,-38.10960352,G5          
14083,4.30527585,44.68539863,B9          
14084,4.30532805,-19.23371509,K3/K4III    
14085,4.3053332,16.08838854,K3V         
14086,4.30550904,33.8474973,F8          
14087,4.3057667,20.36048023,K5          
14088,4.30603878,37.57720824,F0          
14089,4.30642824,21.57937928,F0V         
14090,4.30684479,9.48720098,A4III       
14091,4.30757902,28.10321434,K1III       
14092,4.30773141,25.00391743,A2          
14093,4.30799802,-10.46173602, 
14094,4.30823649,35.99252383,F5          
14095,4.30846179,49.86469403,M2          
14096,4.3085772,43.72710452,A2          
14097,4.30879152,12.56670232,G5          
14098,4.30895601,4.95189572,K2          
14099,4.30898652,52.0254093,G5          
14100,4.30907546,-58.41709495,K0III       
14101,4.30939621,2.47069723,G5          
14102,4.30954391,52.97413858,K2          
14103,4.30960201,5.71787679,F2          
14104,4.30994725,60.49387611,B9          
14105,4.31040535,-22.9698285,A3m...      
14106,4.31065356,-48.59074975,K1/K2III    
14107,4.31106697,53.51537872,G5          
14108,4.31110576,-52.86027488,A8V+...     
14109,4.31151996,-77.05622005,K1III       
14110,4.31161585,4.75073913,F2          
14111,4.3122583,3.14912559,G5          
14112,4.31299325,-17.70933131,K2IIICN...  
14113,4.31319342,-11.73704992,K0          
14114,4.31323132,-34.12129199,G1V         
14115,4.31337387,-54.13554012,A1V         
14116,4.31386328,-53.5466533,K3III       
14117,4.31399095,65.25183237,G5          
14118,4.31427539,-49.83891513,G8IV        
14119,4.31427607,-43.62223485,A5III       
14120,4.31525085,-24.15456092,K2III       
14121,4.3152543,1.77350646,G5          
14122,4.31529388,-0.92425861,G5          
14123,4.31608459,19.90678965,G9V         
14124,4.31637334,1.75041865,A2          
14125,4.31684003,-75.71807888,G8IV/V      
14126,4.31691509,41.54115489,K2          
14127,4.31693523,-17.8509157,A5IVp...    
14128,4.31699046,21.2994358,F5          
14129,4.31741845,-7.42320726,F0...       
14130,4.31746939,-33.90462785,A+...       
14131,4.31782175,24.02798211,G5III       
14132,4.31791326,-31.32723559,G8III/IV    
14133,4.31824938,-4.14877633,M0          
14134,4.31832804,-78.03885335,K3III       
14135,4.31843262,-79.52097701,A7III/IV    
14136,4.31868682,-47.56776025,K1III       
14137,4.31887188,17.52482183,G8V         
14138,4.31892797,-13.32920893,K0III       
14139,4.31907096,-62.44368462,G8III       
14140,4.31917785,13.72063482,F2          
14141,4.31988268,-58.74666494,A1/A2Vs...  
14142,4.32006949,63.95788915,F0          
14143,4.32030749,42.38133161,F5          
14144,4.32032839,50.04883763,A7V         
14145,4.32049284,61.58401258,A3...       
14146,4.32053472,-6.52280276,K0          
14147,4.32059985,41.00510213,K5          
14148,4.3212623,-65.96660402,F7V         
14149,4.32129032,-44.26783026,K2III       
14150,4.32131409,-27.27197087,K3III       
14151,4.32171133,51.35697817,K2          
14152,4.32188367,9.29904983,G5          
14153,4.32271706,-41.96170366,G1/G2V      
14154,4.32341366,26.23897835,A0          
14155,4.32391081,21.14241058,B9IV        
14156,4.32412875,-65.10613573,K0III       
14157,4.32460139,11.96617591,F5          
14158,4.32460518,74.63607255,A0          
14159,4.32504273,19.94782961,A0          
14160,4.32506734,37.99840602,F0          
14161,4.32515377,30.88325413,K5          
14162,4.32527369,-8.11956287,A0          
14163,4.3260274,21.06518183,F5          
14164,4.32611332,14.69230891,A2          
14165,4.32613226,-15.16993355,A9V         
14166,4.32617174,-28.78639057,G2V         
14167,4.32623283,-25.9567611,F3V         
14168,4.32685749,21.77359174,A0p Si      
14169,4.32688138,12.62436876,K2          
14170,4.32706297,10.12153616,K0          
14171,4.32735335,2.99220674,A3          
14172,4.32741752,-50.95673582,F3V         
14173,4.32762532,-62.27513711,G8/K0III    
14174,4.32824231,-43.47967234,K0III       
14175,4.32844436,-25.02482282,K3III       
14176,4.32855287,-80.12013436,F5IV/V      
14177,4.32866179,39.91555562,F0          
14178,4.32904636,14.27419816,G7III       
14179,4.32919491,-86.92661327,G8III       
14180,4.32930596,-41.96004151,G3IV/V      
14181,4.32960436,-69.12045548,K3III       
14182,4.32980893,13.08586892,K0          
14183,4.32987052,15.62770031,G8III       
14184,4.32997256,-18.51974692,F5V         
14185,4.33015146,39.29793781,K5          
14186,4.33044005,-22.81170042,K0III       
14187,4.33102889,23.75789284,F2          
14188,4.33147754,-14.59152741,K0III       
14189,4.33148117,-17.46411106,K5III       
14190,4.33156031,-12.39914021,G8III       
14191,4.3318846,16.52267742,F7V+...     
14192,4.33224255,-52.95724859,M2III       
14193,4.33253128,-4.43867332,G5          
14194,4.33267633,14.03524954,F3V...      
14195,4.33306914,67.88032731,F8          
14196,4.33320464,36.48758798,M3V         
14197,4.33322045,-69.39864183,K4III       
14198,4.33335249,-68.70078216,A2m...      
14199,4.33409382,78.07960676,G5          
14200,4.33443271,23.59887031,G5          
14201,4.33507388,31.14108605,G5          
14202,4.33583312,-54.69246574,K1IIICN...  
14203,4.3358511,-16.43724438,B9V         
14204,4.33595033,30.88606415,A0          
14205,4.33609674,31.9532067,K5          
14206,4.33624415,-14.76134517,K5V         
14207,4.33653117,50.92095135,B1.5IV      
14208,4.33667261,37.20073535,M...        
14209,4.33691549,19.23356253,G0V         
14210,4.33707138,43.59973221,A0          
14211,4.33729889,-9.03704071,K5V         
14212,4.33733814,41.80815345,K0III       
14213,4.33738187,-3.7506271,G0          
14214,4.33758023,-2.62854176,M4III       
14215,4.33795304,7.8537078,B8          
14216,4.33860488,-63.17378083,F3IV        
14217,4.33862641,41.42450921,A0          
14218,4.33868146,-70.45036675,K3IIICN...  
14219,4.33891243,74.66196126,K5          
14220,4.33923187,27.35094069,K1III       
14221,4.34018223,34.56674228,G8III       
14222,4.34028771,18.74272543,F3:V...     
14223,4.34053883,-21.33600618,G8/K0III    
14224,4.34136462,-1.31632,A3          
14225,4.34177105,25.82747458,B9          
14226,4.34216412,43.23816534,K2          
14227,4.3427736,-17.73992402,K2/K3III    
14228,4.34340131,15.09550358,F0V         
14229,4.34382588,28.89208213,A0          
14230,4.34405217,-6.24585928,G8IV:       
14231,4.34416588,-20.63959902,A0V         
14232,4.34421899,-9.14937653,K0          
14233,4.34454581,65.14045287,G5III       
14234,4.34471782,-1.73971088,G0          
14235,4.34479262,6.13090686,G8III-IV    
14236,4.34481424,-16.83000376,M3III       
14237,4.34523107,-7.59249081,B5III       
14238,4.3455302,35.80014327,K2          
14239,4.34555075,8.40934284,G5          
14240,4.34561619,51.11596963,A0          
14241,4.34581454,-24.72652565,K1/K2III    
14242,4.34631392,56.10248652,K5          
14243,4.34634397,-59.41149907,K2V         
14244,4.34641762,64.88635887,F5          
14245,4.34684203,-47.25116972,G8/K0III    
14246,4.34695617,9.2247895,A4V         
14247,4.34714976,0.07615066,F5          
14248,4.34737759,-19.33564106,G8III       
14249,4.34796041,13.86447069,F6V...      
14250,4.34801024,31.24549543,B9          
14251,4.34801467,-66.24077024,G8/K0III    
14252,4.3480854,45.4643486,A0          
14253,4.34839052,-34.73235007,A9V         
14254,4.34839299,81.97753988,A0          
14255,4.348649,38.57715446,F2          
14256,4.34879283,-51.04441543,K1/K2III+.. 
14257,4.34930656,50.25483723,K5III       
14258,4.3494532,-81.58022679,F0/F2III    
14259,4.34946417,80.41272137,G5          
14260,4.34970355,36.57432724,A2          
14261,4.34973815,-32.87576088,K0III       
14262,4.35009784,-35.85573936, 
14263,4.35044089,-3.71891573,G5          
14264,4.35065625,-59.16401528,M3III       
14265,4.35070292,33.37246729,K0          
14266,4.3508674,55.53124931,A3          
14267,4.35100094,56.71224214,K1III       
14268,4.35100185,-5.55813506,K0          
14269,4.3510547,-48.81128105,A3Vs        
14270,4.35112827,83.901575,F8          
14271,4.35113691,-8.85195658,F2          
14272,4.35130967,1.19438074,K2          
14273,4.35151021,-21.24821618,K1III       
14274,4.35198748,55.50525461,A0          
14275,4.35202863,81.42854292,A3          
14276,4.35222814,-31.19596918,G2V         
14277,4.35246837,10.53774587,A2          
14278,4.35308118,-37.53494034,G8III       
14279,4.35346735,4.46543808,G5          
14280,4.35363884,0.86376954,F8          
14281,4.35416779,-45.04382154,K0III       
14282,4.35423795,27.35025799,K5III       
14283,4.35434847,-87.81311163,F5V         
14284,4.35462577,38.2443234,F0          
14285,4.35481907,59.90125627,A0          
14286,4.35544098,76.10615009,B5          
14287,4.35598313,53.70090342,A5          
14288,4.35637426,62.2459947,G5          
14289,4.35665034,18.26633441,A2III       
14290,4.35730264,-20.90182181, 
14291,4.35741297,-69.61574246,F2II/III    
14292,4.35743863,34.57110993,K5          
14293,4.35751392,-0.09786658,K2          
14294,4.35796654,-20.91541053,K1V         
14295,4.35845956,-6.07309172,K0          
14296,4.35855695,-14.27317968,K5III       
14297,4.35869203,-25.72845717,F2V         
14298,4.35872154,60.79269834,B9          
14299,4.35877321,21.03996454,F5V         
14300,4.35894454,18.41765943,F6V         
14301,4.35919738,57.74512664,A5          
14302,4.35920796,46.4989629,B4IV        
14303,4.35949134,6.9743033,A0          
14304,4.3596478,14.40983562,F5V         
14305,4.3597785,-8.10858579,A0          
14306,4.35997656,48.33696228,K8          
14307,4.36041975,-6.28413788,A0          
14308,4.36085467,-60.32979727,G8III       
14309,4.36153327,63.83305862,K0          
14310,4.361541,-42.59834739,G3V         
14311,4.36157962,10.77170013,G0          
14312,4.36164215,41.40742081,B9          
14313,4.36181995,19.46853245,G0          
14314,4.36259568,13.58493349,A5          
14315,4.3626309,50.03518808,G0          
14316,4.36268617,-37.78173959,K4III       
14317,4.36286043,2.39044805,F5          
